,TStatistic,PValue,PValCorr,RejectionCorr,F_C
PTPRE,0.06364656340184931,0.949530219454762,1.0,False,1.0067826580608397
MKI67,0.2506536388769168,0.8032026310125874,1.0,False,1.0382089526252687
MGMT,-0.1955336440602218,0.8458246470263194,1.0,False,1.0163403464595728
EBF3,1.1944909183539882,0.2382813899919375,1.0,False,1.1390135154876833
LOC387723,0.4529199326739471,0.6527130944204235,1.0,False,1.040612572029875
GLRX3,0.24197219436557638,0.8098576026865061,1.0,False,1.0150608449481238
TCERG1L,-1.3621920660391147,0.18006951391292914,1.0,False,1.1930059551914167
PPP2R2D,-1.4535371760809308,0.153016897793313,1.0,False,1.0913548032845497
BNIP3,-0.05561224003591802,0.9558891306238759,1.0,False,1.007182743509588
JAKMIP3,-1.187956623220847,0.24153696415240003,1.0,False,1.1734156106637013
DPYSL4,-0.09011532454258028,0.9285869196455656,1.0,False,1.0101806854637692
STK32C,-0.3522169593041505,0.7262837924437868,1.0,False,1.0229016087417246
LRRC27,-1.547677626798202,0.1286950882532243,1.0,False,1.12371149435808
PWWP2B,-0.2594336903697445,0.7965312940075813,1.0,False,1.0225910268781622
INPP5A,0.059439273517325024,0.952854406505515,1.0,False,1.004599900984986
C10orf92,0.4163913494173327,0.6791873038289022,1.0,False,1.0835610855454758
GPR123,0.14629267295174983,0.8843492878686814,1.0,False,1.020730195682938
KNDC1,-1.0727394631092424,0.2890052724283278,1.0,False,1.0987068920373664
UTF1,0.7116631379159757,0.48028858721930145,1.0,False,1.1037045557507745
VENTX,2.0297825550270985,0.04806787120360992,1.0,False,1.2313622247871996
ADAM8,-0.4698407744976665,0.640671377631352,1.0,False,1.047892463443235
TUBGCP2,-0.32666913089659644,0.7453717300835436,1.0,False,1.0194424420598893
ZNF511,1.1753208826211894,0.2458431694898934,1.0,False,1.0852560097593036
CALY,-3.2711423323429356,0.002018295800470666,1.0,False,1.3524909788366666
PRAP1,1.4482489267504608,0.15937318800025693,1.0,False,1.8523654661587992
C10orf125,1.3620011524866389,0.18059688619350245,1.0,False,1.110116782766329
ECHS1,-0.43526746771340546,0.6653611123537025,1.0,False,1.031386585543663
PAOX,1.052797271789869,0.2978812877888377,1.0,False,1.1065567978626203
MTG1,-0.401605503450276,0.6898371914800696,1.0,False,1.0260799219572603
SPRN,-1.4569903519854381,0.1518806715790233,1.0,False,1.1893010430103588
LOC619207,0.27059493640648186,0.7878973766819269,1.0,False,1.039089903461337
CYP2E1,0.8775040317410908,0.38544315859543044,1.0,False,1.1456283889483079
SYCE1,0.06943680007120337,0.9449371992755649,1.0,False,1.0105187302957157
SCGB1C1,-2.434679973617845,0.020901082178054118,1.0,False,1.56159510124833
BET1L,1.745672291108957,0.08787566954061372,1.0,False,1.128589004872158
RIC8A,-1.1866616373574226,0.24133073916277922,1.0,False,1.09453348788859
SIRT3,-1.2087903602612098,0.23289130953204776,1.0,False,1.087817513545174
PSMD13,-0.7998835981564548,0.42782193355435894,1.0,False,1.059418787919466
ATHL1,-1.0303250849430927,0.3087203268760844,1.0,False,1.1099084766600915
IFITM2,0.3107931734734723,0.7573350359417039,1.0,False,1.0400173183467936
IFITM1,0.7320833940343386,0.46780722436906585,1.0,False,1.0584362956305462
IFITM3,0.9606503008599044,0.34215459505589196,1.0,False,1.1049633330394164
B4GALNT4,-1.5936195370586788,0.11777010873244127,1.0,False,1.115292981174916
PKP3,-1.0349374188854725,0.30644335174042087,1.0,False,1.0750851949310332
SIGIRR,-1.698899423609174,0.09631741994658173,1.0,False,1.1136926451215365
ANO9,-3.9903800337497226,0.00028887332767548195,0.7514215070899343,False,1.262325405576334
PTDSS2,-0.657815657210852,0.5139109417754404,1.0,False,1.0421386266341854
RNH1,-0.0018527593427514497,0.9985297476859406,1.0,False,1.0001632803669838
HRAS,-1.3128507086190881,0.19607548884063555,1.0,False,1.0945655769687819
LRRC56,-2.7997016841150244,0.007398235973377068,1.0,False,1.2826959632319028
C11orf35,-3.6843175081226867,0.0006402945336561931,0.936686461307117,False,1.327565987472709
RASSF7,-1.9160467035223465,0.061488142253752986,1.0,False,1.1537062602816954
MIR210HG,-2.561883463276434,0.013690715257316315,1.0,False,1.256856629267651
LOC143666,-1.5920473399541346,0.11817735308178924,1.0,False,1.1823700877738408
PHRF1,-0.9076360892760792,0.3687080831228937,1.0,False,1.0485948100023634
IRF7,-1.3919970785461595,0.17160847682531513,1.0,False,1.0857690967083227
CDHR5,1.0647581134428026,0.2974803111631382,1.0,False,1.7813730127032776
SCT,-0.8528448976818974,0.39808418221557407,1.0,False,1.1688750316933838
DRD4,-0.7378995578270988,0.464390175037669,1.0,False,1.066866007680716
DEAF1,-0.11320415387222274,0.9103512037282004,1.0,False,1.0087133471670875
TMEM80,0.3285316119114332,0.7439698505485846,1.0,False,1.0173757685709628
EPS8L2,-0.6570554783201338,0.5144338042767478,1.0,False,1.0484043528791427
TALDO1,0.32398374186972195,0.7474208256609383,1.0,False,1.0383525814892842
PDDC1,-2.3537760330668442,0.023200461437715328,1.0,False,1.1178049188676045
CEND1,-0.49851407522283697,0.6213315688675219,1.0,False,1.095735528967045
SLC25A22,0.12117627867765765,0.9040692474484837,1.0,False,1.0074485469051537
PIDD,-1.6661204253302515,0.10354449707067065,1.0,False,1.1170553833660875
RPLP2,2.114531828599673,0.041703892131548986,1.0,False,1.2283797800025915
SNORA52,1.8261784903596703,0.0765869400486293,1.0,False,1.3033187820838268
PNPLA2,-0.4287246741888692,0.6703603485628966,1.0,False,1.0375377627403926
EFCAB4A,-2.639508782986402,0.011293177020318424,1.0,False,1.2374511167273692
CD151,-0.8381860285177304,0.4061776465381868,1.0,False,1.0768882772006299
POLR2L,-0.5985497025659167,0.5523475977058836,1.0,False,1.052854656446658
TSPAN4,0.27673502495736385,0.7832466602564749,1.0,False,1.0192862619791316
CHID1,0.055336005200839374,0.9561145477085814,1.0,False,1.0040928945322591
AP2A2,-0.7420164548925987,0.4618710010733782,1.0,False,1.05148902317483
MUC6,-2.961116145050928,0.005236252709159174,1.0,False,1.5046025947099444
MUC2,-0.47674331649007495,0.6358621181597629,1.0,False,1.1387835054468878
MUC5B,2.819867634576491,0.008571718534692858,1.0,False,1.5069872875792398
TOLLIP,0.21742574965266384,0.8288528937409502,1.0,False,1.0136635370693043
LOC255512,0.6172802544846528,0.5400846731813016,1.0,False,1.0890797394080538
BRSK2,-2.218744267892464,0.03281656323235036,1.0,False,1.3720912527138662
MOB2,-1.0342468793881932,0.3063353789970111,1.0,False,1.0650859083606599
DUSP8,-0.2956705717704744,0.768785637322293,1.0,False,1.0261229604100754
KRTAP5-2,0.30969554321218973,0.7588720519079406,1.0,False,1.066420083760739
IFITM10,-2.8982697154617987,0.006114997259372941,1.0,False,1.322301744304159
CTSD,-1.3911704701160073,0.1708098062404081,1.0,False,1.1163387564084506
SYT8,-3.293854509560448,0.0020909364717589607,1.0,False,1.3468882922442003
TNNI2,-3.2534102212397036,0.002287577704535905,1.0,False,1.320423591134322
LSP1,1.5709470595953077,0.12293848456120507,1.0,False,1.114593999133452
TNNT3,0.09089751871636396,0.9279992422827067,1.0,False,1.0074607659713268
MRPL23,-0.15468892792543362,0.8777745582310134,1.0,False,1.0136265012869756
H19,-0.9491783209083725,0.34740752754666426,1.0,False,1.1340808173423675
IGF2,-0.205329283276275,0.8382662708397313,1.0,False,1.0244958337046162
IGF2AS,0.24530192632745101,0.8073675351926249,1.0,False,1.0277887246432749
TH,-1.8483568139463338,0.07142363177118946,1.0,False,1.269320788742375
ASCL2,-2.8331991363123192,0.0071055067313225495,1.0,False,1.3498920608626723
C11orf21,0.3989005382584126,0.6923355556720013,1.0,False,1.0890889851066847
TSPAN32,2.2039584146729094,0.032461193728045026,1.0,False,1.3004883793388522
CD81,0.6364961105024414,0.5276132952704227,1.0,False,1.060531025879054
TSSC4,-0.7663572613646842,0.4475641922371245,1.0,False,1.0507646679751095
TRPM5,-1.9631226350279343,0.05727877940445722,1.0,False,1.3131250732815611
KCNQ1,1.579351262704719,0.12097330755167292,1.0,False,1.1083535556257378
KCNQ1OT1,0.5938786825800826,0.555824519149042,1.0,False,1.093545410782378
CDKN1C,2.1600156231866823,0.03652035621058903,1.0,False,1.2167926517487697
SLC22A18AS,-1.1085746663505787,0.27329218361207613,1.0,False,1.1307543442704695
SLC22A18,-2.954334359117087,0.005163241110887124,1.0,False,1.244084299095988
PHLDA2,-0.19280731409707785,0.8479644126857586,1.0,False,1.0182157446669162
NAP1L4,-1.4523961230671347,0.15344414166835862,1.0,False,1.1138878022305592
CARS,0.2695763394892197,0.7886662647752295,1.0,False,1.0159420435278834
OSBPL5,-0.124054776056859,0.9018077547322251,1.0,False,1.008124505136163
ZNF195,-0.4985344936983047,0.620574568411143,1.0,False,1.0466688551011696
LOC650368,1.331005751483069,0.1903575969237475,1.0,False,1.2219239342157084
TRPC2,0.3906997208052608,0.6978129090527946,1.0,False,1.0620243998728573
ART5,0.8358036715593641,0.4074944238640905,1.0,False,1.1007725968088977
CHRNA10,-2.233905523291424,0.030558875936822983,1.0,False,1.2001838207454065
NUP98,1.3441595905000234,0.18535202955328703,1.0,False,1.0747651005727141
PGAP2,-1.1122970893441015,0.2719593113180367,1.0,False,1.0622693888583137
RHOG,1.291543663588589,0.20290659479990217,1.0,False,1.1300627819337299
STIM1,-0.32123617698873475,0.7494599698544129,1.0,False,1.0281055953616944
RRM1,0.5160895898744396,0.6083347768960594,1.0,False,1.0613960625400407
TRIM21,1.8233190206076055,0.07494709156060372,1.0,False,1.1822859527960123
TRIM68,-0.8313328055142516,0.41000232737321385,1.0,False,1.0942178361968686
OR51E1,0.3533905746115825,0.7256470981186759,1.0,False,1.054684857932597
HBB,2.338763848280002,0.023872804791140557,1.0,False,1.4403432489443972
HBG1,0.25090811756135506,0.8030841304051974,1.0,False,1.1140202370320824
HBG2,0.840967385871754,0.4066905255787612,1.0,False,1.4372976550414611
HBE1,1.750302284808303,0.08757060114982393,1.0,False,1.3063729771091157
UBQLNL,-1.5289412336018893,0.1345006591227499,1.0,False,1.2345661686519753
TRIM6,-2.620102630300781,0.011807966584620501,1.0,False,1.2886139619530912
TRIM34,-0.9741709571439813,0.33515114570301563,1.0,False,1.103388348058647
TRIM5,0.49714588102433127,0.6214254527689675,1.0,False,1.0357994836933313
TRIM22,-0.21143711322069875,0.8334853378552548,1.0,False,1.0197630288194874
FAM160A2,-0.6572310094756574,0.5142390339078133,1.0,False,1.0418751914956184
PRKCDBP,1.2686621556232045,0.2109346561677217,1.0,False,1.1091262335871923
SMPD1,-2.0487175373860538,0.046204521845931115,1.0,False,1.133641173659878
APBB1,0.05041822555493528,0.9600028086267568,1.0,False,1.0033568447077876
HPX,-1.1121430604622318,0.2718492780122949,1.0,False,1.1902701944136804
TRIM3,-1.9063943900571618,0.06279714184266243,1.0,False,1.222281980127321
ARFIP2,-1.147219470167905,0.2571009949603373,1.0,False,1.0982380433624657
FXC1,0.29261146629104673,0.7711134728313066,1.0,False,1.0238269259056392
DNHD1,-0.5778541464636762,0.5662882181744896,1.0,False,1.0432022388453688
RRP8,2.1292622662421468,0.038961230253453764,1.0,False,1.170283824798209
ILK,-0.09805390068289281,0.922313513179351,1.0,False,1.0070210089626257
TAF10,0.7239423679628274,0.4728839919517571,1.0,False,1.0619271065758429
TPP1,1.0743674161121144,0.28824681998731466,1.0,False,1.0782535125087165
DCHS1,0.6032410756199327,0.5493244618582469,1.0,False,1.0410252058407892
MRPL17,0.19026161692227225,0.8499259174168755,1.0,False,1.0111904008036097
GVINP1,-0.21013950556089503,0.8344680955292454,1.0,False,1.0329549471034987
ZNF215,0.5921307973776886,0.5570215476780538,1.0,False,1.1337722299873794
ZNF214,-1.5111212065019837,0.13759047687900572,1.0,False,1.192819755096558
NLRP14,0.11791034090497522,0.9066435967783159,1.0,False,1.0264277117752865
SYT9,-4.913818048923017,1.6153094374368678e-05,0.36557901668463166,False,1.8841075777079053
OLFML1,1.277199467721454,0.20885581903896885,1.0,False,1.163284668959511
PPFIBP2,0.003553630984591823,0.9971800353005082,1.0,False,1.000353387474617
CYB5R2,0.3085042983201174,0.7590622737578143,1.0,False,1.0246399884721997
EIF3F,0.6654486178891243,0.5090314510673363,1.0,False,1.1093828719147771
TUB,2.067409057412017,0.044285636169237995,1.0,False,1.2229618315319444
RIC3,-0.4885593791650345,0.6274331069632895,1.0,False,1.0415902636538523
LMO1,-1.8145217603723784,0.07702412820345218,1.0,False,1.2562449670365858
TRIM66,-0.09297846301755373,0.926346752548276,1.0,False,1.0075150418124867
RPL27A,0.1356195114600605,0.8927207551838954,1.0,False,1.0509265277559776
ST5,-0.08058372863835397,0.9361180013404236,1.0,False,1.0060447893009823
AKIP1,-1.2124157174623318,0.2314164822360087,1.0,False,1.079421733603871
C11orf16,3.076740438129111,0.00427135301682567,1.0,False,1.7669800007712557
TMEM9B,0.7196789775275916,0.47536093831115145,1.0,False,1.0728640615584202
NRIP3,-2.880718269561305,0.005960511078336542,1.0,False,1.359079443792611
SCUBE2,-2.967642233441581,0.004767385935813174,1.0,False,1.3794943478327752
KRT8P41,-1.0233976611157705,0.31142080145410644,1.0,False,1.1667169107085258
DENND5A,-0.3970014192294077,0.6931695369452233,1.0,False,1.0310177876743403
TMEM41B,-0.9047143103485633,0.3705582312170843,1.0,False,1.0922938379937868
IPO7,-0.09324476657062657,0.9261058984968586,1.0,False,1.0072716023207375
LOC644656,-1.3847353146756731,0.17269946194317837,1.0,False,1.192002352937165
ZNF143,-0.2294150646457145,0.8195945656078081,1.0,False,1.0265199487717203
WEE1,-0.20764551493306113,0.8364136224728411,1.0,False,1.0228963455691427
SWAP70,1.0477590719424643,0.3001088538281127,1.0,False,1.0972112476994367
LOC283104,-0.2965607452090123,0.7681094588919373,1.0,False,1.031517149532165
SBF2,-0.5473678113247618,0.5867579581529294,1.0,False,1.0631027284697587
ADM,1.2230418433663814,0.2279414834289998,1.0,False,1.2125566054296817
AMPD3,-0.8917380983940189,0.37709619663597027,1.0,False,1.1059564647093436
MTRNR2L8,1.137554166218039,0.2610891013542966,1.0,False,1.1698276334506736
RNF141,-0.47220991289936914,0.6389889724060992,1.0,False,1.0355139055248985
LYVE1,2.740618048367987,0.008949164475015123,1.0,False,1.4111391219705256
MRVI1,0.5657636504981052,0.5744122998006733,1.0,False,1.0640914478522232
CTR9,0.7836340746522805,0.43731487269193237,1.0,False,1.0718010619637046
EIF4G2,-0.5599417791821593,0.5782402436913032,1.0,False,1.054463090296386
SNORD97,0.08752986882571377,0.9306470166984302,1.0,False,1.021069108239845
ZBED5,-0.34077517918558836,0.7348130245514155,1.0,False,1.0393184757617355
LOC729013,-0.5706582931187474,0.5709510218035572,1.0,False,1.0502188349359065
GALNTL4,-0.10587859427346646,0.9161293394831368,1.0,False,1.009603538197173
CSNK2A1P,-0.3017627143481624,0.7643018600572395,1.0,False,1.04022569909665
USP47,-0.03050039654922758,0.9757992305798535,1.0,False,1.001561551967009
DKK3,-0.8101591755179676,0.42221508591141266,1.0,False,1.1327181065996652
MICAL2,-1.9842814604438654,0.05311652400475308,1.0,False,1.2525651005238867
MICALCL,-1.3665785368397485,0.1789860173826852,1.0,False,1.1912552541526018
PARVA,-0.48723316144242634,0.6284478862685265,1.0,False,1.0269610035435501
TEAD1,-0.24898627265122963,0.8046070136153318,1.0,False,1.0291482656568212
RASSF10,1.7509102000471404,0.08780927177611915,1.0,False,1.2058929163083445
ARNTL,-1.2378777380806514,0.22218812454690443,1.0,False,1.1721817233067555
BTBD10,1.0484254946518174,0.30022517102378604,1.0,False,1.1462154888225988
FAR1,-0.657014354204323,0.5143861594095147,1.0,False,1.0541049738849744
SPON1,-1.5729433475723986,0.12245336465973768,1.0,False,1.1566849237292507
COPB1,-1.1910905300020256,0.23961029993916758,1.0,False,1.1212247289993602
PSMA1,0.1022514581498807,0.9190189229937582,1.0,False,1.012303337018554
PDE3B,0.36210606042507676,0.7191024758504923,1.0,False,1.0635736156066182
CYP2R1,-2.0505789888945856,0.04593704444283891,1.0,False,1.231602685781766
CALCA,-0.5031623690026584,0.6173111674822911,1.0,False,1.0647180537462604
SOX6,-1.055940643934376,0.2976847773920111,1.0,False,1.1986184595050826
C11orf58,-0.3504988064461092,0.7275339166170157,1.0,False,1.0287711163287923
PLEKHA7,-0.1885456202724923,0.8512724351718837,1.0,False,1.0169746158210553
RPS13,2.7362787850324835,0.008773674372917227,1.0,False,1.3003243711992576
PIK3C2A,-0.08030257206334329,0.936371795579882,1.0,False,1.009327485156558
NUCB2,-0.6452983402352371,0.521887328197054,1.0,False,1.0766421099836896
B7H6,0.39772914670533327,0.692906386489071,1.0,False,1.0779121362085136
KCNJ11,-3.738828615447246,0.0005089260251617584,0.8639705146852283,False,1.4951881860702092
ABCC8,-3.486845066095322,0.0013544989582749251,1.0,False,1.6738594145737744
USH1C,0.9909188701824055,0.3284724240866501,1.0,False,1.2183567515587954
KCNC1,-0.8798893550975867,0.38528535538162556,1.0,False,1.221349536060762
SERGEF,0.7565384878462617,0.45310231663409806,1.0,False,1.05962159596817
SAAL1,0.15417871723397916,0.8781292137450128,1.0,False,1.0202771852805743
SAA3P,0.678900351246991,0.5013314137461213,1.0,False,1.0942570384177266
SAA4,2.04890847452805,0.04633912137512642,1.0,False,1.2987858850199456
SAA2,0.9391689912606224,0.35315789695916866,1.0,False,1.1108176849187827
SAA1,1.2376404330464539,0.22338039957751454,1.0,False,1.1588212784587397
HPS5,0.4254260602086244,0.6728331681915367,1.0,False,1.0315926281173096
GTF2H1,0.41305074677752823,0.6822280222916157,1.0,False,1.0393290509865
LDHA,0.5599643776424716,0.5782503375394107,1.0,False,1.0674854759732892
TSG101,-0.4155134911450504,0.6796596793197219,1.0,False,1.0369525423183652
UEVLD,-1.9544956367969362,0.0567191009007848,1.0,False,1.284150815350122
LOC100506540,1.5233257238748499,0.13483358696707665,1.0,False,1.1775385242756224
SPTY2D1,-0.3499600204287498,0.7279337901337978,1.0,False,1.0430657452212666
TMEM86A,-2.5714918414800514,0.014414205198221586,1.0,False,1.2768240264650206
IGSF22,-0.37295665866708005,0.7110877454655798,1.0,False,1.044492811204025
ZDHHC13,-0.5363579391783904,0.5942444082554352,1.0,False,1.0659872665377104
E2F8,-0.9954102830586373,0.327308115630891,1.0,False,1.1924669612491656
NAV2,2.6443333051820237,0.01143135911864665,1.0,False,1.1606322978059838
LOC100126784,0.3234253183911352,0.7481119000013627,1.0,False,1.0485377331703414
HTATIP2,-0.10101942421185255,0.9199652866940154,1.0,False,1.0100182581350743
PRMT3,-0.9791267096236623,0.333333476661818,1.0,False,1.1135227474335476
NELL1,-1.1034151831786772,0.2765857355634396,1.0,False,1.1848282129876668
ANO5,-1.4496823393992326,0.15464714744375288,1.0,False,1.2421568097214462
FANCF,-0.2858364237949466,0.7764002739256743,1.0,False,1.036425848494912
GAS2,-2.204966702032473,0.0332308929059652,1.0,False,1.5055025347778468
SVIP,0.40148171757759216,0.6898878854940115,1.0,False,1.0309367690607023
LUZP2,-3.458538372217518,0.0013937318754910133,1.0,False,1.8122426386425377
MUC15,0.18100246032486364,0.8571507513674841,1.0,False,1.0330926535921905
FIBIN,-0.9130152005451581,0.3662063342336911,1.0,False,1.1428862822703854
BBOX1,0.675764687233383,0.5025310124963164,1.0,False,1.1060933671381847
CCDC34,-0.14571541206512112,0.8848439984397978,1.0,False,1.0114858710061556
LGR4,-1.0751112074448566,0.288124817117435,1.0,False,1.1156632748821809
LIN7C,-0.37619705654642216,0.70846485556521,1.0,False,1.036224168911483
BDNF-AS1,-0.7004014308456946,0.4873560460191664,1.0,False,1.0664199888589754
BDNF,-1.9259659587234788,0.06331632518620703,1.0,False,1.4717326163012
KIF18A,-1.3251669798162622,0.19163689348962645,1.0,False,1.1980316554874892
METTL15,-1.5467056770366698,0.1286647762655923,1.0,False,1.1865583770635098
C11orf46,-0.26205614887927364,0.7944235557141487,1.0,False,1.038916156545465
MPPED2,-0.4738422556499366,0.6378079729948882,1.0,False,1.0655716396547437
DCDC5,0.46550629341725047,0.6446896740850551,1.0,False,1.0988670593970713
DNAJC24,-1.420678841169257,0.16220943599383078,1.0,False,1.1413330180844894
IMMP1L,-1.6987680671929277,0.09670637395329508,1.0,False,1.2654992634097741
ELP4,-0.1344962774029859,0.8936531771254496,1.0,False,1.0133824522196264
PAX6,-1.7087759000220588,0.09701390948845363,1.0,False,1.3569652621247443
RCN1,0.15042868146718766,0.8810737309503299,1.0,False,1.0177975042570546
EIF3M,0.11434049582815645,0.9094551528365123,1.0,False,1.0095122910468328
CCDC73,0.3785066844914681,0.7071744094196493,1.0,False,1.0521771786749716
PRRG4,-2.56703142797805,0.01359410468794937,1.0,False,1.2217992416125238
QSER1,0.2836949842400268,0.7778906926091559,1.0,False,1.0264705907458744
DEPDC7,-1.2532460753609853,0.21711938642158948,1.0,False,1.2069951211314132
TCP11L1,-1.4669854766826163,0.14904291905973668,1.0,False,1.0880499270506645
NCRNA00294,-0.3098070047746704,0.7581089576569792,1.0,False,1.0347177707791433
CSTF3,-0.3145368786599273,0.7546571217538496,1.0,False,1.028179218059336
HIPK3,0.10284564259916312,0.9185755542182579,1.0,False,1.014790764782649
C11orf41,1.2530269875850357,0.2167744644608619,1.0,False,1.2204755644339682
C11orf91,1.8549279463371964,0.07146718640205457,1.0,False,1.3379080759172546
CD59,1.29262624931809,0.20248388914307372,1.0,False,1.058592915319494
FBXO3,-0.6709504421722793,0.505542861201363,1.0,False,1.0753457232115062
LMO2,1.4890991609445403,0.14314192709334814,1.0,False,1.126094626933704
CAPRIN1,-0.3841853095765805,0.7026502782537698,1.0,False,1.0272618787474155
NAT10,1.5197488860953139,0.1354144950463301,1.0,False,1.127961018147526
ABTB2,0.9433443976801146,0.3503575409234775,1.0,False,1.089753212180537
CAT,0.5089296450108998,0.6131976306696907,1.0,False,1.064342590047009
ELF5,3.766769125132308,0.0005681088118053354,0.8895332110815002,False,1.7586921734458707
EHF,2.228867425780751,0.031147470168580056,1.0,False,1.2727656808405736
APIP,-0.43269170542677454,0.667225996955338,1.0,False,1.0554383314199929
PDHX,-0.01558209504120464,0.9876369173939417,1.0,False,1.0014988007137184
CD44,-1.0398733220705938,0.30420582575436905,1.0,False,1.0881382170778193
SLC1A2,-0.885930866511624,0.38028261533699603,1.0,False,1.1277139151567417
PAMR1,1.3596862182660323,0.18068645057154215,1.0,False,1.140883000723246
FJX1,2.443876180884639,0.018339450903186484,1.0,False,1.197320458777919
TRIM44,0.39118265722358136,0.6977551168021503,1.0,False,1.062446271755954
LDLRAD3,-0.20100412772563533,0.8415929773348203,1.0,False,1.0231333568722536
COMMD9,0.9755504869165067,0.3345431986755647,1.0,False,1.0876694772841322
PRR5L,0.622893687490726,0.5364674885053224,1.0,False,1.082658449515547
TRAF6,-0.11504196943121385,0.9089092173282884,1.0,False,1.0089670256622316
RAG1,-1.918669464395309,0.06210598794994297,1.0,False,1.3459794191362258
C11orf74,0.38026646817471493,0.705467581225977,1.0,False,1.0304325245365902
LRRC4C,-0.600475659116641,0.5511314531889203,1.0,False,1.0747351647111048
API5,-0.29976532663928496,0.7658204644381855,1.0,False,1.0339594226011368
TTC17,-0.045457631746585084,0.963938784803455,1.0,False,1.0035917520170103
HSD17B12,-0.11002653549962753,0.9128693555040147,1.0,False,1.0096815245655348
ALKBH3,0.452357906870413,0.6531304887759413,1.0,False,1.0310446024552862
LOC729799,-0.7228041426217033,0.4733826101009463,1.0,False,1.1495169786492425
C11orf96,2.244474118706843,0.03037323096505383,1.0,False,1.3193964417280373
ACCS,1.5051331829282406,0.13953220311582681,1.0,False,1.1475920076269113
EXT2,0.5368870182405375,0.5940675128216055,1.0,False,1.0437873854805366
ALX4,1.4492813987703466,0.15430255596475806,1.0,False,1.168291301303077
CD82,2.282788674079282,0.029360700168576257,1.0,False,1.4415473488234207
TSPAN18,1.1167153788363178,0.269794614461021,1.0,False,1.1100067958917503
TP53I11,-1.0127693872826757,0.3163598878406074,1.0,False,1.0900228968288166
PRDM11,0.7720890320116364,0.44393392692554545,1.0,False,1.0759098687846755
SYT13,-1.7080745178568335,0.09704543007096153,1.0,False,1.390932469654181
CHST1,-3.0382223946641616,0.004119786429782122,1.0,False,1.3311979851505016
DKFZp779M0652,-0.6375736495086821,0.5273447957929667,1.0,False,1.0755611619930745
SLC35C1,0.5778145391762067,0.5661619314105384,1.0,False,1.0390735815698224
CRY2,0.8393254769053973,0.4056679339847371,1.0,False,1.0723349690733186
MAPK8IP1,-0.6057770690966402,0.5476251910727267,1.0,False,1.0493337754849048
C11orf94,-1.0128502962251629,0.3168197139605119,1.0,False,1.1359084310661167
PEX16,-1.3751834743266227,0.1756005783135905,1.0,False,1.0759250731245373
GYLTL1B,0.5026707354229221,0.6175463020243257,1.0,False,1.0432594171240637
PHF21A,-0.870874846187788,0.3883400700363324,1.0,False,1.0307662931156518
CREB3L1,-0.41014041733305273,0.683586152829061,1.0,False,1.0402581570901066
DGKZ,-1.2032529946370734,0.2349222693597448,1.0,False,1.104544200287864
MDK,-1.2062566819471339,0.23381900317007043,1.0,False,1.117442166068128
AMBRA1,-0.2532504872700901,0.8012595586811858,1.0,False,1.016630889492932
HARBI1,-1.9715075388177465,0.054706820203027695,1.0,False,1.2718632388075928
ATG13,-0.6666972596890507,0.5082627358859405,1.0,False,1.0505388273129916
ARHGAP1,0.7386966370001831,0.4638354135247984,1.0,False,1.041410908015565
ZNF408,-0.47065445446586274,0.6405278138310784,1.0,False,1.0328628298499554
CKAP5,-0.05827272635973555,0.953779555169422,1.0,False,1.0041722174310288
LOC100507401,1.9385036024130926,0.06074744829917444,1.0,False,1.3326716481663299
LRP4,-0.4816504861395964,0.632574724291861,1.0,False,1.0679822086916815
C11orf49,0.32771486674120726,0.7446001836881231,1.0,False,1.0212183563314716
ARFGAP2,0.28742620630490445,0.7750851947358932,1.0,False,1.0255561017934873
PACSIN3,0.7275187391267055,0.4708054636498913,1.0,False,1.0651839457861314
DDB2,1.4099295737892348,0.16597960076679605,1.0,False,1.1243451847608452
ACP2,-1.3616735063588081,0.1802193891478885,1.0,False,1.1099582992383201
NR1H3,0.320611108182748,0.7499637269824923,1.0,False,1.0209022365335951
MADD,-1.3825983740795484,0.1736580471339445,1.0,False,1.1032363356134762
MYBPC3,1.0103238118932512,0.31985069878471317,1.0,False,1.233181026186489
SPI1,0.34335494290847207,0.732889493559867,1.0,False,1.0360969518390981
SLC39A13,0.10640946690933187,0.915716419219152,1.0,False,1.0079405586351518
PSMC3,-0.21859765423728347,0.8279099279914701,1.0,False,1.0223684868978546
RAPSN,-2.399415216412405,0.021024380242413855,1.0,False,1.3094874751532626
CELF1,0.3380192540583926,0.7368613998542137,1.0,False,1.0271816298466492
PTPMT1,0.06986745054495457,0.9446014938882252,1.0,False,1.0027108546118402
KBTBD4,-0.3441250542100612,0.7323083991530581,1.0,False,1.0314097622207086
NDUFS3,0.29210746353321065,0.7714921112337648,1.0,False,1.0244960721915972
FAM180B,-0.28358724554638776,0.7780325414080438,1.0,False,1.0570052851924194
C1QTNF4,-0.8189929323011159,0.416944547574883,1.0,False,1.0759594336963678
MTCH2,-0.853492360994905,0.3977197251244676,1.0,False,1.098872484604116
AGBL2,0.3578106381561093,0.7220881901117766,1.0,False,1.039886502085756
FNBP4,0.9874835970852219,0.32879772403327945,1.0,False,1.0900927726818779
NUP160,0.021598155063358736,0.9828607988561431,1.0,False,1.002040665882898
PTPRJ,-1.5302320428282399,0.13289813837487782,1.0,False,1.1558384449903654
FOLH1,1.3356159558267895,0.18820795710240304,1.0,False,1.1540369099567431
LRRC55,-0.8458383216540724,0.40394794218948427,1.0,False,1.2024659020815491
APLNR,1.1608311306699297,0.2515919478485867,1.0,False,1.1167532538279334
